annual_inc,open_acc,purpose,home_ownership,inq_last_6mths
90000,19,debt_consolidation,OWN,4
50000,14,medical,RENT,1
84000,15,debt_consolidation,MORTGAGE,2
84181.92,9,debt_consolidation,RENT,0
80000,11,home_improvement,MORTGAGE,3
40000,18,debt_consolidation,MORTGAGE,3
53000,11,credit_card,RENT,1
80000,10,debt_consolidation,MORTGAGE,0
140000,27,debt_consolidation,RENT,4
42000,4,debt_consolidation,MORTGAGE,0
950000,18,credit_card,MORTGAGE,1
45000,15,debt_consolidation,RENT,2
36000,5,credit_card,RENT,0
115000,19,debt_consolidation,RENT,0
36000,8,debt_consolidation,RENT,4
78900,11,debt_consolidation,MORTGAGE,1
135000,8,debt_consolidation,RENT,0
55000,20,debt_consolidation,RENT,0
108000,15,credit_card,MORTGAGE,1
60000,18,debt_consolidation,RENT,0
160000,9,home_improvement,RENT,0
77880,8,debt_consolidation,MORTGAGE,0
145000,28,debt_consolidation,RENT,1
3e+05,4,debt_consolidation,MORTGAGE,0
51255,6,debt_consolidation,RENT,0
99000,5,credit_card,MORTGAGE,2
68500,14,debt_consolidation,RENT,1
40000,7,car,RENT,2
40000,7,debt_consolidation,RENT,0
95000,16,debt_consolidation,MORTGAGE,0
47505,9,credit_card,MORTGAGE,0
30000,5,debt_consolidation,RENT,0
45350,13,debt_consolidation,RENT,2
120000,6,credit_card,RENT,0
60000,12,debt_consolidation,RENT,0
86000,16,debt_consolidation,MORTGAGE,0
90000,3,credit_card,RENT,0
35000,16,debt_consolidation,MORTGAGE,0
78000,7,debt_consolidation,MORTGAGE,0
75000,9,credit_card,RENT,1
60000,6,other,RENT,0
33000,12,credit_card,RENT,0
30000,12,credit_card,MORTGAGE,1
75000,13,home_improvement,MORTGAGE,0
80000,14,debt_consolidation,MORTGAGE,2
17460,8,debt_consolidation,MORTGAGE,0
36836,10,debt_consolidation,MORTGAGE,0
1e+05,5,credit_card,MORTGAGE,1
70000,10,debt_consolidation,MORTGAGE,1
16800,11,major_purchase,RENT,1
50000,6,debt_consolidation,MORTGAGE,1
70000,17,debt_consolidation,RENT,0
65000,10,car,OWN,2
60000,8,home_improvement,OWN,0
60000,24,credit_card,MORTGAGE,0
67000,20,debt_consolidation,MORTGAGE,0
55300,13,debt_consolidation,MORTGAGE,1
39000,6,debt_consolidation,RENT,1
76950,5,debt_consolidation,RENT,0
40000,7,other,MORTGAGE,0
55000,12,credit_card,MORTGAGE,2
60000,15,home_improvement,MORTGAGE,0
130000,8,debt_consolidation,RENT,0
42000,17,house,RENT,0
24000,7,vacation,RENT,0
45000,15,debt_consolidation,MORTGAGE,1
51500,11,debt_consolidation,RENT,1
350000,13,debt_consolidation,MORTGAGE,3
40000,9,debt_consolidation,OWN,0
62300,19,debt_consolidation,MORTGAGE,1
119000,7,credit_card,RENT,0
60700,7,debt_consolidation,RENT,0
113000,10,credit_card,MORTGAGE,1
120000,14,credit_card,RENT,1
68142,11,house,RENT,1
75000,8,debt_consolidation,RENT,0
69600,8,debt_consolidation,RENT,1
1e+05,11,debt_consolidation,MORTGAGE,1
48000,8,credit_card,MORTGAGE,1
120000,10,debt_consolidation,OWN,1
105000,6,credit_card,MORTGAGE,1
40000,5,debt_consolidation,MORTGAGE,0
89000,15,debt_consolidation,MORTGAGE,0
80000,11,debt_consolidation,RENT,1
25000,8,home_improvement,MORTGAGE,2
62000,12,credit_card,RENT,0
140000,11,debt_consolidation,OWN,0
105000,24,debt_consolidation,MORTGAGE,3
70000,10,debt_consolidation,RENT,0
35000,18,credit_card,MORTGAGE,1
134000,13,debt_consolidation,MORTGAGE,0
80000,19,credit_card,MORTGAGE,2
78000,13,debt_consolidation,RENT,0
80000,8,small_business,RENT,0
35000,7,debt_consolidation,RENT,0
40000,23,debt_consolidation,MORTGAGE,2
135000,17,debt_consolidation,RENT,0
36795,9,debt_consolidation,MORTGAGE,0
53000,10,debt_consolidation,RENT,1
135000,14,home_improvement,MORTGAGE,0
134000,16,debt_consolidation,MORTGAGE,0
125000,6,debt_consolidation,MORTGAGE,1
40000,3,other,RENT,1
96000,8,home_improvement,MORTGAGE,1
1e+05,7,credit_card,MORTGAGE,2
41600,14,other,RENT,3
85000,8,home_improvement,MORTGAGE,0
47000,10,debt_consolidation,RENT,0
120000,19,credit_card,MORTGAGE,0
42000,8,credit_card,RENT,0
30000,7,debt_consolidation,RENT,0
170000,7,credit_card,RENT,0
115000,9,debt_consolidation,MORTGAGE,0
68000,13,debt_consolidation,MORTGAGE,0
38119,4,car,MORTGAGE,0
40000,25,debt_consolidation,RENT,0
40000,7,debt_consolidation,MORTGAGE,1
33000,8,credit_card,RENT,0
87000,20,credit_card,OWN,0
85000,16,debt_consolidation,MORTGAGE,0
41004,4,other,MORTGAGE,0
40739,7,debt_consolidation,RENT,0
70000,8,wedding,RENT,0
54000,13,credit_card,MORTGAGE,2
115000,16,debt_consolidation,MORTGAGE,3
95000,12,debt_consolidation,MORTGAGE,1
136000,17,debt_consolidation,RENT,1
90000,14,credit_card,MORTGAGE,1
29855,4,debt_consolidation,RENT,0
126675,11,debt_consolidation,RENT,0
67800,7,debt_consolidation,RENT,0
67000,9,debt_consolidation,RENT,1
37100,12,debt_consolidation,RENT,0
75000,14,debt_consolidation,MORTGAGE,2
28000,15,credit_card,RENT,1
101000,11,debt_consolidation,MORTGAGE,0
93000,6,medical,RENT,1
43000,20,debt_consolidation,MORTGAGE,1
235200,17,debt_consolidation,MORTGAGE,0
50000,7,credit_card,MORTGAGE,0
60000,20,debt_consolidation,MORTGAGE,0
105000,11,debt_consolidation,MORTGAGE,3
40000,6,debt_consolidation,RENT,0
115000,7,debt_consolidation,MORTGAGE,0
30000,7,credit_card,RENT,1
38000,12,debt_consolidation,RENT,0
52000,11,debt_consolidation,OWN,0
56400,4,debt_consolidation,RENT,1
205000,34,debt_consolidation,MORTGAGE,0
26000,9,credit_card,RENT,0
140000,24,debt_consolidation,MORTGAGE,4
97000,9,credit_card,MORTGAGE,0
91700,10,debt_consolidation,RENT,0
52000,6,debt_consolidation,MORTGAGE,0
110000,24,debt_consolidation,RENT,1
65000,15,debt_consolidation,MORTGAGE,1
74000,8,debt_consolidation,MORTGAGE,3
52000,9,credit_card,RENT,0
50400,14,debt_consolidation,RENT,2
39000,13,home_improvement,MORTGAGE,0
64000,12,debt_consolidation,OWN,1
105000,11,home_improvement,MORTGAGE,0
120000,14,debt_consolidation,MORTGAGE,0
98500,7,debt_consolidation,RENT,0
135000,12,other,MORTGAGE,0
105000,21,debt_consolidation,MORTGAGE,0
135000,27,home_improvement,MORTGAGE,1
25000,3,other,RENT,0
94000,8,credit_card,RENT,0
34000,15,debt_consolidation,RENT,0
162000,17,credit_card,MORTGAGE,0
55000,14,credit_card,MORTGAGE,0
120000,17,debt_consolidation,MORTGAGE,0
55356,10,vacation,MORTGAGE,0
148000,9,debt_consolidation,MORTGAGE,3
60000,15,home_improvement,MORTGAGE,0
35000,10,debt_consolidation,RENT,0
80000,15,debt_consolidation,RENT,3
70000,13,debt_consolidation,MORTGAGE,2
130000,10,debt_consolidation,RENT,0
57000,17,credit_card,OWN,1
33000,12,debt_consolidation,RENT,2
55000,8,credit_card,RENT,0
21614.4,5,debt_consolidation,OWN,1
48000,5,debt_consolidation,RENT,2
55000,8,debt_consolidation,RENT,0
30000,12,debt_consolidation,RENT,2
45000,6,debt_consolidation,RENT,0
150000,6,major_purchase,MORTGAGE,5
42000,10,credit_card,RENT,0
51000,9,debt_consolidation,OWN,1
55000,6,debt_consolidation,RENT,2
38952,3,major_purchase,RENT,0
46000,18,house,OWN,1
54000,16,debt_consolidation,MORTGAGE,1
49478,13,credit_card,RENT,0
30000,12,debt_consolidation,OWN,0
37000,6,credit_card,RENT,1
98000,11,credit_card,MORTGAGE,0
50000,14,debt_consolidation,RENT,1
82000,22,debt_consolidation,MORTGAGE,0
55000,27,home_improvement,RENT,0
1e+05,6,debt_consolidation,MORTGAGE,2
32000,36,debt_consolidation,RENT,1
68000,12,credit_card,MORTGAGE,0
60000,10,debt_consolidation,RENT,0
98000,3,major_purchase,MORTGAGE,0
80000,12,debt_consolidation,RENT,1
46500,8,credit_card,OWN,0
175000,10,debt_consolidation,MORTGAGE,0
55000,13,debt_consolidation,MORTGAGE,0
85000,10,credit_card,MORTGAGE,0
33800,6,debt_consolidation,OWN,0
37000,8,debt_consolidation,RENT,0
87000,8,other,MORTGAGE,1
28000,11,debt_consolidation,RENT,0
90000,20,home_improvement,MORTGAGE,1
125000,12,debt_consolidation,OWN,0
60000,12,credit_card,RENT,0
92000,14,credit_card,MORTGAGE,1
40000,8,debt_consolidation,MORTGAGE,1
49000,6,credit_card,RENT,0
51000,12,credit_card,MORTGAGE,0
100500,8,credit_card,MORTGAGE,0
85000,12,debt_consolidation,MORTGAGE,1
50000,6,debt_consolidation,RENT,0
75000,9,debt_consolidation,OWN,1
63104,21,debt_consolidation,RENT,0
107000,5,debt_consolidation,RENT,0
52000,5,debt_consolidation,RENT,0
150000,14,home_improvement,MORTGAGE,0
50000,2,debt_consolidation,MORTGAGE,1
106000,9,debt_consolidation,MORTGAGE,1
80000,16,home_improvement,MORTGAGE,3
40000,9,credit_card,MORTGAGE,0
68400,10,vacation,RENT,3
44000,9,debt_consolidation,RENT,0
95000,15,debt_consolidation,MORTGAGE,0
141000,33,home_improvement,MORTGAGE,1
48000,10,debt_consolidation,OWN,0
63600,10,small_business,MORTGAGE,1
132000,12,credit_card,OWN,1
50000,7,debt_consolidation,MORTGAGE,1
51258.65,22,debt_consolidation,RENT,1
70000,19,credit_card,RENT,2
67000,14,major_purchase,RENT,2
1e+05,10,debt_consolidation,MORTGAGE,0
62000,14,debt_consolidation,MORTGAGE,0
131000,12,debt_consolidation,RENT,1
35000,8,debt_consolidation,OWN,1
140000,9,debt_consolidation,MORTGAGE,0
1e+05,15,debt_consolidation,RENT,0
57000,11,debt_consolidation,MORTGAGE,2
68000,10,debt_consolidation,RENT,0
38000,7,debt_consolidation,RENT,0
120000,9,debt_consolidation,MORTGAGE,0
50000,11,debt_consolidation,RENT,1
41000,10,credit_card,RENT,0
80000,14,debt_consolidation,MORTGAGE,0
75000,9,credit_card,MORTGAGE,1
42000,7,debt_consolidation,OWN,0
90000,10,debt_consolidation,RENT,0
90000,10,credit_card,RENT,0
21000,7,major_purchase,RENT,1
52518,19,debt_consolidation,RENT,1
150000,3,credit_card,MORTGAGE,0
175000,7,credit_card,RENT,0
28000,16,credit_card,RENT,1
27000,17,small_business,RENT,0
40000,4,debt_consolidation,RENT,0
40000,6,debt_consolidation,RENT,1
50000,13,credit_card,MORTGAGE,0
117000,18,debt_consolidation,MORTGAGE,0
15600,8,major_purchase,RENT,1
43000,5,debt_consolidation,RENT,0
45000,20,debt_consolidation,MORTGAGE,2
44500,19,debt_consolidation,RENT,0
82000,8,debt_consolidation,MORTGAGE,0
50000,19,major_purchase,RENT,0
115000,19,credit_card,MORTGAGE,2
104000,13,home_improvement,MORTGAGE,0
22000,13,medical,OWN,0
25000,8,credit_card,RENT,2
70000,10,credit_card,MORTGAGE,0
75000,9,credit_card,MORTGAGE,3
44000,10,other,RENT,0
96000,9,credit_card,MORTGAGE,1
75000,11,debt_consolidation,MORTGAGE,1
34853,16,debt_consolidation,RENT,0
93000,8,debt_consolidation,MORTGAGE,1
48000,13,debt_consolidation,MORTGAGE,0
130000,15,debt_consolidation,RENT,0
120000,17,debt_consolidation,MORTGAGE,1
54027,7,other,RENT,0
65000,4,debt_consolidation,MORTGAGE,1
115000,18,major_purchase,RENT,3
62000,14,debt_consolidation,RENT,2
62000,9,home_improvement,MORTGAGE,2
45000,12,credit_card,MORTGAGE,0
40000,6,debt_consolidation,MORTGAGE,0
82000,9,debt_consolidation,MORTGAGE,0
38000,11,debt_consolidation,RENT,0
64000,5,debt_consolidation,RENT,0
95000,11,other,OWN,2
44600,12,other,MORTGAGE,1
85000,12,debt_consolidation,MORTGAGE,0
50000,8,debt_consolidation,MORTGAGE,0
96000,7,other,MORTGAGE,0
45000,10,debt_consolidation,RENT,1
75000,10,debt_consolidation,OWN,0
115000,15,debt_consolidation,OWN,0
60320,9,debt_consolidation,MORTGAGE,0
75000,15,debt_consolidation,RENT,0
156000,13,credit_card,MORTGAGE,1
28288,7,debt_consolidation,RENT,2
38000,13,debt_consolidation,RENT,1
42000,8,credit_card,MORTGAGE,0
315000,14,debt_consolidation,RENT,0
74000,10,other,RENT,3
40000,11,other,RENT,3
66000,7,credit_card,RENT,0
90000,9,debt_consolidation,OWN,0
95000,11,car,OWN,2
35000,13,credit_card,MORTGAGE,0
58700,13,debt_consolidation,MORTGAGE,1
88000,4,debt_consolidation,RENT,0
72000,10,debt_consolidation,RENT,1
47000,24,credit_card,MORTGAGE,3
38000,10,debt_consolidation,MORTGAGE,0
40560,19,debt_consolidation,OWN,0
89000,10,debt_consolidation,OWN,0
52000,7,debt_consolidation,RENT,0
93000,12,debt_consolidation,RENT,1
24000,6,debt_consolidation,RENT,0
120000,17,debt_consolidation,MORTGAGE,1
73125.24,10,credit_card,OWN,0
160000,26,debt_consolidation,MORTGAGE,2
32200,3,debt_consolidation,RENT,0
102900,19,debt_consolidation,OWN,0
155000,9,debt_consolidation,MORTGAGE,0
56000,6,debt_consolidation,MORTGAGE,3
60000,13,car,OWN,2
45000,16,debt_consolidation,RENT,2
72000,18,debt_consolidation,OWN,1
75000,14,credit_card,MORTGAGE,0
50000,14,debt_consolidation,MORTGAGE,0
40000,8,debt_consolidation,OWN,0
136000,10,car,MORTGAGE,1
27000,5,debt_consolidation,OWN,0
78000,14,debt_consolidation,RENT,6
25000,7,small_business,RENT,0
74000,7,credit_card,MORTGAGE,0
97000,18,debt_consolidation,MORTGAGE,0
1e+05,15,small_business,RENT,0
85000,10,debt_consolidation,RENT,2
45600,4,debt_consolidation,RENT,0
60000,21,debt_consolidation,MORTGAGE,1
35000,10,major_purchase,RENT,1
145000,4,credit_card,RENT,2
25000,13,debt_consolidation,RENT,2
170000,8,home_improvement,MORTGAGE,1
115000,13,debt_consolidation,RENT,1
120000,10,credit_card,MORTGAGE,3
70000,12,debt_consolidation,MORTGAGE,0
114000,18,debt_consolidation,OWN,1
60000,8,credit_card,OWN,0
44000,17,debt_consolidation,MORTGAGE,1
125000,14,credit_card,RENT,3
30000,6,credit_card,RENT,0
216000,15,debt_consolidation,MORTGAGE,2
80000,13,credit_card,MORTGAGE,0
50000,14,debt_consolidation,MORTGAGE,0
95000,13,credit_card,MORTGAGE,0
35000,25,credit_card,RENT,0
38000,6,debt_consolidation,RENT,0
40000,7,debt_consolidation,RENT,0
37000,8,debt_consolidation,MORTGAGE,0
109000,9,debt_consolidation,MORTGAGE,0
56000,13,debt_consolidation,RENT,0
75000,13,debt_consolidation,MORTGAGE,0
70000,7,debt_consolidation,RENT,0
35000,9,credit_card,RENT,0
52000,10,credit_card,MORTGAGE,0
30000,13,debt_consolidation,MORTGAGE,0
56000,14,debt_consolidation,MORTGAGE,2
28000,11,home_improvement,OWN,1
54100,17,credit_card,RENT,1
35000,11,debt_consolidation,RENT,0
188000,11,credit_card,OWN,1
102000,8,debt_consolidation,RENT,4
48500,6,credit_card,RENT,0
80000,4,debt_consolidation,RENT,0
134000,22,debt_consolidation,MORTGAGE,0
45000,14,debt_consolidation,MORTGAGE,1
62000,15,debt_consolidation,RENT,0
26400,8,small_business,OWN,2
68900,15,credit_card,MORTGAGE,0
33000,5,other,MORTGAGE,0
126000,19,debt_consolidation,MORTGAGE,1
40000,3,credit_card,RENT,0
70000,21,debt_consolidation,OWN,1
95000,11,debt_consolidation,MORTGAGE,1
55000,9,credit_card,RENT,0
38720.64,7,debt_consolidation,MORTGAGE,0
62000,6,debt_consolidation,MORTGAGE,0
111000,28,debt_consolidation,MORTGAGE,0
98000,4,debt_consolidation,MORTGAGE,1
19000,10,debt_consolidation,RENT,0
20000,7,debt_consolidation,RENT,2
90000,11,debt_consolidation,MORTGAGE,0
103000,10,credit_card,MORTGAGE,1
106000,13,credit_card,MORTGAGE,1
80000,7,debt_consolidation,MORTGAGE,0
50000,18,debt_consolidation,MORTGAGE,1
65000,11,credit_card,MORTGAGE,1
140000,10,small_business,MORTGAGE,1
110000,23,debt_consolidation,MORTGAGE,3
63636,10,debt_consolidation,RENT,1
33000,7,debt_consolidation,OWN,0
3e+05,10,small_business,MORTGAGE,0
55000,14,debt_consolidation,MORTGAGE,1
110000,16,credit_card,MORTGAGE,2
75000,14,credit_card,MORTGAGE,0
26000,9,credit_card,MORTGAGE,0
95000,13,debt_consolidation,RENT,0
68000,6,house,RENT,1
112000,9,debt_consolidation,MORTGAGE,2
60000,17,debt_consolidation,RENT,0
110000,2,home_improvement,MORTGAGE,0
105000,13,debt_consolidation,MORTGAGE,0
65032,9,debt_consolidation,MORTGAGE,0
50000,11,debt_consolidation,RENT,2
54000,9,credit_card,RENT,1
60000,5,debt_consolidation,MORTGAGE,1
58823,7,debt_consolidation,MORTGAGE,0
45000,6,credit_card,RENT,0
125000,9,debt_consolidation,RENT,1
160000,17,other,MORTGAGE,0
50000,11,debt_consolidation,RENT,1
53000,12,credit_card,MORTGAGE,1
75000,10,debt_consolidation,RENT,0
90000,10,debt_consolidation,MORTGAGE,0
32000,6,debt_consolidation,MORTGAGE,0
75000,15,debt_consolidation,OWN,3
57000,19,credit_card,MORTGAGE,1
130000,13,debt_consolidation,MORTGAGE,0
75000,26,debt_consolidation,RENT,0
43000,5,debt_consolidation,RENT,2
42000,11,debt_consolidation,MORTGAGE,0
48000,11,credit_card,OWN,0
25000,10,debt_consolidation,RENT,0
91000,9,debt_consolidation,MORTGAGE,1
65000,12,debt_consolidation,MORTGAGE,1
41640,10,debt_consolidation,OWN,0
54996,17,other,RENT,1
2e+05,9,credit_card,OWN,0
120000,11,credit_card,MORTGAGE,0
52080,6,vacation,OWN,2
92892,13,debt_consolidation,MORTGAGE,0
43000,24,debt_consolidation,RENT,0
74000,11,debt_consolidation,MORTGAGE,1
47000,11,debt_consolidation,RENT,1
51305,8,debt_consolidation,MORTGAGE,1
50000,13,medical,RENT,1
62000,28,home_improvement,OWN,4
30000,7,medical,MORTGAGE,0
1e+05,9,moving,RENT,1
65000,9,debt_consolidation,MORTGAGE,1
90000,8,debt_consolidation,MORTGAGE,0
105000,11,debt_consolidation,MORTGAGE,2
28800,17,credit_card,OWN,0
34900,6,debt_consolidation,OWN,1
40670,3,debt_consolidation,RENT,0
160000,23,debt_consolidation,OWN,2
90825,12,other,RENT,0
94000,9,debt_consolidation,RENT,0
1e+05,7,small_business,RENT,3
97000,7,credit_card,RENT,0
65000,32,debt_consolidation,MORTGAGE,0
57000,12,debt_consolidation,OWN,3
98200,8,debt_consolidation,MORTGAGE,0
40000,8,debt_consolidation,MORTGAGE,0
73600,13,debt_consolidation,RENT,0
109000,11,home_improvement,MORTGAGE,2
68000,8,home_improvement,MORTGAGE,0
38000,7,debt_consolidation,MORTGAGE,0
85000,16,debt_consolidation,MORTGAGE,1
35000,9,credit_card,RENT,0
49800,18,other,OWN,2
60000,13,debt_consolidation,MORTGAGE,1
50000,6,other,RENT,0
59618,15,debt_consolidation,OWN,2
50000,8,debt_consolidation,RENT,0
110000,17,home_improvement,OWN,4
168000,11,debt_consolidation,MORTGAGE,0
109000,13,debt_consolidation,MORTGAGE,1
92000,18,debt_consolidation,MORTGAGE,0
42000,13,home_improvement,OWN,0
38000,14,debt_consolidation,MORTGAGE,0
4e+05,23,credit_card,MORTGAGE,0
115000,12,debt_consolidation,MORTGAGE,0
30500,5,debt_consolidation,RENT,0
1e+05,17,debt_consolidation,RENT,3
45000,14,debt_consolidation,MORTGAGE,2
36000,9,debt_consolidation,RENT,1
90000,6,credit_card,RENT,0
37200,8,credit_card,RENT,0
40000,13,debt_consolidation,RENT,0
28000,11,debt_consolidation,OWN,0
75000,10,credit_card,RENT,0
84000,11,major_purchase,RENT,3
52800,21,debt_consolidation,RENT,1
33800,11,debt_consolidation,MORTGAGE,1
34000,11,debt_consolidation,RENT,0
66300,17,moving,RENT,0
110000,18,credit_card,MORTGAGE,0
90000,7,credit_card,RENT,0
42000,10,debt_consolidation,MORTGAGE,1
55000,6,home_improvement,MORTGAGE,1
65000,7,home_improvement,MORTGAGE,0
93600,12,other,RENT,0
93000,11,debt_consolidation,OWN,2
75400,8,debt_consolidation,RENT,0
118000,30,debt_consolidation,MORTGAGE,0
60000,10,debt_consolidation,MORTGAGE,0
150000,14,credit_card,MORTGAGE,1
44000,8,debt_consolidation,MORTGAGE,1
98000,9,debt_consolidation,RENT,0
170000,13,debt_consolidation,RENT,2
60000,12,credit_card,RENT,0
53000,8,debt_consolidation,MORTGAGE,3
25000,8,debt_consolidation,RENT,0
55000,19,debt_consolidation,RENT,2
60000,14,home_improvement,MORTGAGE,1
103500,23,debt_consolidation,MORTGAGE,1
175000,24,debt_consolidation,MORTGAGE,0
94000,15,debt_consolidation,MORTGAGE,0
35000,5,credit_card,OWN,0
45456.64,16,debt_consolidation,MORTGAGE,0
72000,8,debt_consolidation,RENT,0
55000,8,debt_consolidation,MORTGAGE,2
45000,9,other,RENT,1
42189,23,credit_card,RENT,3
48000,8,debt_consolidation,RENT,3
78000,11,debt_consolidation,MORTGAGE,0
51000,10,debt_consolidation,MORTGAGE,0
1e+05,12,debt_consolidation,MORTGAGE,5
60000,23,debt_consolidation,MORTGAGE,0
63000,9,debt_consolidation,RENT,0
55000,12,debt_consolidation,RENT,1
75000,22,small_business,MORTGAGE,1
61000,7,home_improvement,MORTGAGE,2
65000,16,debt_consolidation,MORTGAGE,1
55000,9,debt_consolidation,RENT,0
52000,10,other,RENT,1
33000,15,debt_consolidation,RENT,0
85000,22,debt_consolidation,MORTGAGE,2
41000,12,credit_card,RENT,0
52000,13,house,OWN,1
72000,12,debt_consolidation,MORTGAGE,0
55000,16,debt_consolidation,RENT,3
40000,11,debt_consolidation,RENT,0
88324,18,debt_consolidation,MORTGAGE,0
44000,9,credit_card,RENT,0
58000,9,debt_consolidation,MORTGAGE,1
56700,14,debt_consolidation,RENT,2
38000,9,debt_consolidation,RENT,1
1e+05,17,debt_consolidation,MORTGAGE,1
73433.99,3,other,RENT,0
65000,12,debt_consolidation,RENT,0
65000,11,home_improvement,MORTGAGE,0
82000,14,home_improvement,MORTGAGE,1
80000,8,debt_consolidation,RENT,1
140000,9,home_improvement,MORTGAGE,0
60000,11,home_improvement,OWN,0
70000,17,credit_card,MORTGAGE,0
50500,5,debt_consolidation,RENT,0
90000,14,credit_card,MORTGAGE,1
20654.8,6,credit_card,RENT,0
50000,19,debt_consolidation,OWN,1
80000,7,debt_consolidation,MORTGAGE,1
75710,7,debt_consolidation,MORTGAGE,0
96000,7,credit_card,MORTGAGE,1
37627,8,debt_consolidation,OWN,0
204218,10,debt_consolidation,MORTGAGE,1
91000,29,credit_card,MORTGAGE,3
60000,4,debt_consolidation,RENT,0
36000,9,debt_consolidation,MORTGAGE,1
17000,11,debt_consolidation,RENT,0
50000,22,debt_consolidation,MORTGAGE,0
50000,11,credit_card,RENT,1
72000,14,debt_consolidation,RENT,3
54000,4,debt_consolidation,RENT,0
41000,3,debt_consolidation,RENT,0
65000,11,debt_consolidation,MORTGAGE,0
68000,11,credit_card,MORTGAGE,0
75000,14,other,RENT,1
110000,6,other,RENT,0
25000,11,major_purchase,OWN,0
135000,21,other,RENT,3
80000,11,debt_consolidation,RENT,1
50000,15,debt_consolidation,RENT,1
65000,9,debt_consolidation,MORTGAGE,1
85000,12,debt_consolidation,RENT,2
65000,4,credit_card,MORTGAGE,1
45000,15,other,OWN,0
60000,8,debt_consolidation,MORTGAGE,0
70000,12,debt_consolidation,MORTGAGE,0
83000,13,debt_consolidation,RENT,0
72000,16,debt_consolidation,MORTGAGE,0
66300,6,debt_consolidation,MORTGAGE,1
85000,17,debt_consolidation,MORTGAGE,2
35000,8,debt_consolidation,MORTGAGE,1
110000,14,debt_consolidation,MORTGAGE,1
190200,9,debt_consolidation,RENT,0
40000,11,debt_consolidation,RENT,2
48000,11,debt_consolidation,RENT,1
70000,12,debt_consolidation,MORTGAGE,0
75000,9,small_business,RENT,2
45000,13,debt_consolidation,MORTGAGE,0
66600,10,credit_card,MORTGAGE,0
50000,10,debt_consolidation,RENT,0
